,id,name,license_id,address_number,address_street_name,ssn,person_id,transcript
4282,51599,Kathlene Blaker,267503,951,Kalinya St,404237929,51599,"Alice watched the White Rabbit as he fumbled over the list, feeling very
"
4283,50611,Shayne Albano,472236,2397,E Brinwood Rd,546122458,50611,"‘I’ve heard something like it,’ said Alice.
"
4284,28293,Jamar Zele,554896,2135,Ardenridge Rd,686532696,28293,"   They all returned from him to you,
"
4285,71191,Summer Bonson,202461,3784,Blackwall Way,896124824,71191,"‘Get to your places!’ shouted the Queen in a voice of thunder, and
"
4286,98938,Erma Mizzell,162019,1955,Leonard Wood Rd,655854126,98938,"
"
4287,98529,Barry Wariner,122218,274,Roffes Blvd,524323346,98529,"      And took them quite away!’
"
4288,58180,Rod Aniello,555810,2975,Freehill Circle,917940896,58180,"
"
4289,47224,Claude Ramones,683157,571,Gledhow Wood Ave,517233726,47224,"
"
4290,96896,Eliseo Badruddin,728651,630,West Noble Ave,672174619,96896,"
"
4291,38414,Andra Lulow,287647,2298,W Lake St,815041410,38414,"     ‘How doth the little crocodile
"
4292,10605,See Blomberg,822468,3789,Drakes Landing Way,392270531,10605,"again, sitting on a branch of a tree.
"
4293,65416,Lyndon Neisius,465245,1499,Kanowar Circle,832055838,65416,"with the dream of Wonderland of long ago: and how she would feel with
"
4294,34962,Basil Junge,153600,212,Three Lakes Rd,899576470,34962,"‘And how many hours a day did you do lessons?’ said Alice, in a hurry to
"
4295,88916,Viva Keithley,600618,1018,Ceylon St,631400088,88916,"
"
4296,44954,Lenard Stelmack,175979,3291,Waukena Dr,627671675,44954,"‘I won’t indeed!’ said Alice, in a great hurry to change the subject of
"
4297,53260,Margurite Guilstorf,632082,2583,Belle Ami Circle,950820726,53260,"‘Sure, it does, yer honour: but it’s an arm for all that.’
"
4298,30662,Refugio Adam,670283,219,Heyheads New Rd,260066032,30662,"‘Would it be of any use, now,’ thought Alice, ‘to speak to this mouse?
"
4299,87321,Burma Judie,885033,3235,Takolusa Way,187438078,87321,"‘It’s a pun!’ the King added in an offended tone, and everybody laughed,
"
4300,67601,Levi Detwiler,620224,857,Welling High Rd,375586245,67601,"
"
4301,29811,Devon Chefalo,249758,2390,Rushbottom Way,941694735,29811,"Majesty,’ he began, ‘for bringing these in: but I hadn’t quite finished
"
4302,61016,Tamala Kesek,292800,65,Wackett Way,887709122,61016,"‘I didn’t know that Cheshire cats always grinned; in fact, I didn’t know
"
4303,21638,Osvaldo Harlem,733666,2944,Ilsley Way,938714578,21638,"Alice was not much surprised at this, she was getting so used to queer
"
4304,45267,Wally Shira,981392,1522,Cold Well St,866567892,45267,"Alice watched the White Rabbit as he fumbled over the list, feeling very
"
4305,26796,William Laferney,992992,3405,Crencoun St,164800124,26796,"
"
4306,68645,Boyd Bistodeau,704593,3845,Lizette Dr,704635246,68645,"
"
4307,66764,Tommye Branske,932002,3278,Longmeade Dr,603449244,66764,"answer. ‘They’re done with blacking, I believe.’
"
4308,95984,Johnetta Yamkosumpa,681918,3064,Bonnie Burn Blvd,650472825,95984,"she was out of sight: then it chuckled. ‘What fun!’ said the Gryphon,
"
4309,98463,Cleta Chou,563180,2967,Neubourg Rd,997091260,98463,"And so it was indeed: she was now only ten inches high, and her face
"
4310,72103,Marni Patriarco,596148,772,Pickett St,878534692,72103,"arms, took the hookah out of its mouth again, and said, ‘So you think
"
4311,18495,Geraldo Bator,625707,640,Five Mile Ave,465522261,18495,"shouldn’t be hungry for it, you know.’
"
4312,19019,Miriam Vanbebber,560498,1753,Tunworth Way,595683421,19019,"
"
4313,98206,Chong Serey,227827,996,Castillo Rd,986817824,98206,"   ‘Speak roughly to your little boy,
"
4314,81136,Lucien Metroka,978202,2894,N Menominee Rd,996624610,81136,"about wasting IT. It’s HIM.’
"
4315,41948,Raymond Grayes,117680,823,North Audley Way,260750599,41948,"her in a languid, sleepy voice.
"
4316,98314,Roberto Frankie,999374,578,Back Wetherby Way,543318756,98314,"‘Give your evidence,’ said the King; ‘and don’t be nervous, or I’ll have
"
4317,14612,Aretha Langmaid,182158,3443,Laars Way,762572434,14612,"
"
4318,93080,Regenia Cromartie,797508,2486,Snedecor Dr,331464635,93080,"mouth; but she did it at last, and managed to swallow a morsel of the
"
4319,39566,Gayla Sutfin,774729,740,N Albert Blvd,273940643,39566,"Distraction, Uglification, and Derision.’
"
4320,16598,Jonathan Ronnfeldt,519879,1945,Limehouse Rd,892075701,16598,"HAD THIS FIT--” you never had fits, my dear, I think?’ he said to the
"
4321,90685,Stacy Smyers,495423,3327,Pepper Hill Way,227242924,90685,"‘UNimportant, of course, I meant,’ the King hastily said, and went on
"
4322,88633,Shantae Hanners,834895,402,Stairway Blvd,355085684,88633,"with his tea spoon at the March Hare,) ‘--it was at the great concert
"
4323,36306,Lester Bussiere,493506,2132,Claridge Blvd,188878801,36306,"perhaps as this is May it won’t be raving mad--at least not so mad as
"
4324,24657,Bernard Heisserer,301329,2249,Chrerrybrook Blvd,820969016,24657,"
"
4325,46617,Vanna Castillanos,858806,901,Dave Ave,171662025,46617,"They very soon came upon a Gryphon, lying fast asleep in the sun.
"
4326,72577,Charley Rubenfield,343405,3549,Lynham St,799955342,72577,"there WAS no one listening, this time, as it didn’t sound at all the
"
4327,10565,Nova Fess,229752,221,Parrott Blvd,922737356,10565,"‘Then you shouldn’t talk,’ said the Hatter.
"
4328,73255,Felice Roath,737039,2200,Widebranch Blvd,943023976,73255,"Alice was very glad to find her in such a pleasant temper, and thought
"
4329,43662,Neda Manne,984122,768,Upper Chestnut Blvd,968580514,43662,"
"
4330,68828,Johnnie Pjetrovic,740175,1575,Scally Dr,887212708,68828,"
"
4331,31388,Whitney Norbury,477471,1233,Beckfoot St,549405799,31388,"
"
4332,82255,Fredda Sine,673082,3482,Northey Dr,397969023,82255,"then a voice she had never heard before, ‘Sure then I’m here! Digging
"
4333,15544,Mel Bull,924669,649,Leever Way,719983217,15544,"
"
4334,99645,Gus Pleasure,658780,1,Paddy Blvd,868045664,99645,"label, with the words ‘DRINK ME’ beautifully printed on it in large
"
4335,91896,Ryan Kleeman,724216,2273,Kenelworth Circle,975569044,91896,"     Beau--ootiful Soo--oop!
"
4336,17341,Monet Engley,723064,3882,Pennyfield Lock Circle,940546935,17341,"this was her dream:--
"
4337,60611,Jake Krahulec,228906,3344,Crestbrook Ave,774235479,60611,"She was a good deal frightened by this very sudden change, but she felt
"
4338,48953,Myra Stumph,102648,144,Rod Ave,802010224,48953,"take a fancy to cats if you could only see her. She is such a dear quiet
"
4339,85420,Sherilyn Kowall,216014,2802,Labrador Dr,921001257,85420,"crown on a crimson velvet cushion; and, last of all this grand
"
4340,31169,Roman Berland,841639,2544,E Rockaway Rd,912160335,31169,"time,’ she said, ‘than waste it in asking riddles that have no answers.’
"
4341,16770,Luigi Reuschel,758368,2988,W Demont Rd,724613479,16770,"‘Is that the way YOU manage?’ Alice asked.
"
4342,96625,Jay Onks,668622,1919,Donnas Circle,299049652,96625,"‘I’ve tried the roots of trees, and I’ve tried banks, and I’ve tried
"
4343,44605,Kathryn Pasana,449880,2079,Westwich Way,972050245,44605,"   If she should push the matter on,
"
4344,70776,Cruz Fefer,728157,112,Rison Dr,405044609,70776,"Alice considered a little, and then said ‘The fourth.’
"
4345,86577,Valda Behlke,812161,3558,Marsala Blvd,186109688,86577,"
"
4346,72871,Rory Maciel,817811,1464,Jacksons Edge Dr,169209805,72871,"yet--it’s rather curious, you know, this sort of life! I do wonder what
"
4347,73872,Olin Benitz,233750,1272,Hendham Circle,832340010,73872,"‘Sure, it’s an arm, yer honour!’ (He pronounced it ‘arrum.’)
"
4348,15797,Dick Schoenthal,928916,368,Horse Pond Way,269057931,15797,"This question the Dodo could not answer without a great deal of thought,
"
4349,80354,Santos Piersall,543264,2643,Ellenwood Blvd,951134999,80354,"got up, and began to repeat it, but her head was so full of the Lobster
"
4350,27585,Lu Schlinger,396656,132,Kinghorne Ave,715196958,27585,"As soon as she had made out the proper way of nursing it, (which was to
"
4351,90837,Edgardo Buckles,258248,1707,Woodshole Dr,732863677,90837,"
"
4352,97986,Chuck Coomer,248559,1157,Mann Blvd,219738764,97986,"sighing.
"
4353,25133,Kristina Hikes,686435,3764,Wyndmoor Way,453442435,25133,"
"
4354,87207,Chana Athay,494370,2816,Hulet St,932248801,87207,"
"
4355,97297,Christian Gunkelman,805955,3917,New Windsor St,214984159,97297,"
"
4356,73770,Loria Fickel,143160,3775,Larciano Dr,781439945,73770,"hot tea upon its nose.
"
4357,37148,Warren Steiniger,997610,2718,Burnell Circle,762306427,37148,"between them, fast asleep, and the other two were using it as a
"
4358,62901,Debbi Craigo,380582,836,North Kind Circle,755965870,62901,"
"
4359,91880,Terry Kertzman,725888,1512,Altschul Way,626139464,91880,"sort of way to fly up into a tree.
"
4360,51963,Ima Horrell,580081,3456,Moosehead Rd,851231830,51963,"Alice was very glad to find her in such a pleasant temper, and thought
"
4361,97850,Dong Garr,435623,2454,Brett Way,409081506,97850,"
"
4362,73221,Vernia Ethen,101494,3554,Dewey Jones Circle,284843201,73221,"‘I’ll fetch the executioner myself,’ said the King eagerly, and he
"
4363,55785,Gaylord Stickman,667594,1946,Ludlum Way,577678854,55785,"had somehow fallen into the sea, ‘and in that case I can go back by
"
4364,15088,Genevive Zellmann,181558,1286,Whitaker Rd,809375761,15088,"
"
4365,85361,Alden Pruchnik,287882,1915,Keysers Way,977499864,85361,"
"
4366,35979,Vincenzo Pontarelli,566177,2166,Ironbound Circle,270860588,35979,"   Who for such dainties would not stoop?
"
4367,50977,Claris Malkowski,386554,1625,Bata Way,602872308,50977,"wise fish would go anywhere without a porpoise.’
"
4368,10935,Lahoma Stribley,984442,183,Rodsall Circle,392680054,10935,"jumping about like mad things all this time, sat down again very sadly
"
4369,89800,Randall Mootz,802428,3953,Criol St,209894743,89800,"Oh! won’t she be savage if I’ve kept her waiting!’ Alice felt so
"
4370,32534,Ariane Tilotta,328413,2184,Larra Rd,897624836,32534,"   Soup of the evening, beautiful Soup!
"
4371,64626,Carlo Hermsen,723803,2802,Shelia Blvd,382901255,64626,"The next thing was to eat the comfits: this caused some noise and
"
4372,35808,Jarvis Hunzelman,227166,57,Zorah Rd,136934763,35808,"repeated, aloud.
"
4373,33540,Arron Godnick,477982,432,Lily Cache Rd,880717906,33540,"‘I haven’t opened it yet,’ said the White Rabbit, ‘but it seems to be a
"
4374,62892,Paula Tysdal,563504,568,Middle Bay St,211885265,62892,"‘But I’m NOT a serpent, I tell you!’ said Alice. ‘I’m a--I’m a--’
"
4375,12468,Carmelo Stiehl,922240,2138,Moorbrook Way,521384497,12468,"hot day made her feel very sleepy and stupid), whether the pleasure
"
4376,39891,Agustin Moulden,175084,1586,Hunters Harbor St,377057980,39891,"
"
4377,28031,Dorla Latouf,852357,2848,Las Quebradas Circle,356257718,28031,"There was a long silence after this, and Alice could only hear whispers
"
4378,87103,Keisha Heimbuch,803192,1797,Borges Ranch Circle,369283022,87103,"flower-pot that stood near. The three soldiers wandered about for a
"
4379,59420,Donovan Rogillio,141182,2834,Gardenside Rd,883691079,59420,"with his tea spoon at the March Hare,) ‘--it was at the great concert
"
4380,79970,Joel Wubben,864485,2179,Osidge Rd,185485139,79970,"in the middle of her favourite word ‘moral,’ and the arm that was linked
"
4381,96252,Virgilio Bertie,518704,304,Soltes St,588907918,96252,"As she said these words her foot slipped, and in another moment, splash!
"
4382,74728,Terrell Dezzutti,614472,1430,Bolles Blvd,476017688,74728,"‘It must be a very pretty dance,’ said Alice timidly.
"
4383,67839,Isaiah Mandi,418268,117,Hamerick St,924459978,67839,"The Dormouse shook its head impatiently, and said, without opening its
"
4384,20620,Kenneth Predom,632762,1339,Parklands Close  Lynn St,434314923,20620,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
"
4385,86413,Ella Swarthout,105678,1907,Watoquadoc Circle,419796879,86413,"hand and a piece of bread-and-butter in the other. ‘I beg pardon, your
"
4386,72859,Mitchel Lenard,481630,1214,Vista Bella Blvd,962241464,72859,"‘Well, there was Mystery,’ the Mock Turtle replied, counting off
"
4387,80164,Vi Silvestrini,383002,841,Dedworth St,172952371,80164,"   Soup of the evening, beautiful Soup!
"
4388,73894,Elbert Trzaska,799980,2112,Nottage St,199974092,73894,"‘Oh, as to the whiting,’ said the Mock Turtle, ‘they--you’ve seen them,
"
4389,94656,Chauncey Sparkes,798010,1135,E Ivy Circle,641044391,94656,"uncomfortable for the Dormouse,’ thought Alice; ‘only, as it’s asleep, I
"
4390,99485,Loriann Litehiser,127001,2120,Shadbolt Dr,108004679,99485,"to suit them!’
"
4391,40670,Lyla Beauchemin,565876,2918,Foulds Dr,311663350,40670,"‘So he did, so he did,’ said the Gryphon, sighing in his turn; and both
"
4392,32264,Shelby Dezeeuw,735415,1391,Franklin Ave,143197463,32264,"to play croquet.’ The Frog-Footman repeated, in the same solemn tone,
"
4393,52360,Aura Royea,482014,2949,Greendale Villege Circle,152585400,52360,"
"
4394,49482,Carolina Se,297407,2305,Trefrey Ave,896489590,49482,"
"
4395,57188,Lashonda Amel,270097,1479,Hattan Dr,246324307,57188,"‘--and I hadn’t begun my tea--not above a week or so--and what with the
"
4396,24461,Erlene Marrietta,938653,3328,New Carson Dr,492040462,24461,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,
"
4397,78267,Roger Gaugler,275457,2145,East Vineyard Rd,137351178,78267,"
"
4398,59756,Lucie Offord,374922,1555,North el Camino Ave,911625984,59756,"
"
4399,20212,Mario Fagerlund,774762,1754,Comforts Farm Circle,599722397,20212,"only took the regular course.’
"
4400,85280,Donn Duin,569122,540,Northwestern Dr,613873810,85280,"verse.’
"
4401,92952,Bart Sheakley,275317,3460,Deen Rd,117066544,92952,"as if nothing had happened.
"
4402,75543,Christia Dornan,511704,96,Virgo Dr,524019451,75543,"moved.
"
4403,25877,Reita Woolen,228313,612,Zoe Dr,173680090,25877,"down, both of you, and don’t speak a word till I’ve finished.’
"
4404,37393,Jeanmarie Robel,636019,3358,Barrons Reach Way,104789099,37393,"given by the Queen of Hearts, and I had to sing
"
4405,42364,Latisha Kuczynski,358935,1782,Gadby Ave,247124418,42364,"thinking of?’
"
4406,18174,Marianne Hughey,952503,1028,E Cleburne Way,816561336,18174,"startled when she heard her voice close to her ear. ‘You’re thinking
"
4407,19948,Taylor Skyes,946454,2527,Flay St,335326372,19948,"  *    *    *    *    *    *    *
"
4408,92965,Merrill Tansley,625479,2295,Iteri St,446491224,92965,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
"
4409,45501,Evia Plump,674777,3989,Rednal Ave,387915703,45501,"it, and finding it very nice, (it had, in fact, a sort of mixed flavour
"
4410,27598,Jim Perricone,355865,3681,Kumar Ave,103903248,27598,"is--“Be what you would seem to be”--or if you’d like it put more
"
4411,83123,Glynis Olivero,122268,149,Sacramento Way,362414006,83123,"‘It isn’t,’ said the Caterpillar.
"
4412,70787,Tommy Gingras,457233,3791,Fitzhugh Blvd,690511872,70787,"
"
4413,37525,Wilber Lambright,832067,1959,Horder Blvd,352843960,37525,"
"
4414,83570,Trinidad Filak,580117,1474,Hazelbottom Dr,153116900,83570,"can’t think! And oh, I wish you could see her after the birds! Why,
"
4415,22507,Isadora Melot,822711,793,Scout St,928910745,22507,"
"
4416,53433,Angelo Apgar,892112,296,Glenrown Dr,693529268,53433,"‘And ever since that,’ the Hatter went on in a mournful tone, ‘he won’t
"
4417,50711,Jaye Beissel,565101,3293,W Ruby Ave,185130980,50711,"
"
4418,11586,Chung Touhey,542587,243,Collingswood Circle,781363982,11586,"advantage from the change: and Alice was a good deal worse off than
"
4419,27801,Nathanael Urabe,706577,249,Brunswick Way,838740881,27801,"
"
